"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"YZ818",0,0.00863165624065263,0,0,0.349405766667104,0.641962577092243,0,0
"YZ823",0,0,0,0,0.242885319421159,0.670367431744127,0.0867472488347141,0
"YZ825",0,0,0,0,0.271882177654542,0.723018922200061,0,0.00509890014539744
"YZ829",0,0,0,0,0.294119243804263,0.651021662121524,0.0548590940742122,0
"YZ830",3.98238823687537e-16,0.0298215067271789,0,0,0.38848808410221,0.562071499990701,0,0.0196189091799089
"YZ831",0,0.0217704163163173,0.00949118947518205,0,0.174517649839865,0.74909881789231,0.045121926476326,0
"YZ832",0,0.0621924831416713,0,0,0.325483288715635,0.568831604523451,0.0362717869494095,0.00722083666983351
"YZ834",0,1.12329077505796e-16,0,0,0.352408850780537,0.573449785821525,0.074141363397938,0
"YZ835",0,0.0203673257655089,0,0,0.324249798269278,0.625730268858877,0.029652607106336,0
"YZ836",0,0,0,0,0.324369312199285,0.631019743421353,0,0.0446109443793623
"YZ840",0,0.0478340464747928,0,0,0.228487364171959,0.66784706210652,0.0412108314078213,0.0146206958389069
"YZ843",0,0,0,0,0.245701730106212,0.752781201301305,0.00151706859248358,0
"YZ844",0,0.0206431362472885,0,0,0.179806101259839,0.788451689799139,0.0110990726937329,0
"YZ846",0,0.0232296444848068,0,0,0.202106325064488,0.686917094172372,0.0877469362783337,0
"YZ850",0,0,0,0,0.300835909424793,0.645685004269751,0.0534790863054559,0
"YZ851",0,0,0,0,0.208098945636394,0.791901054363606,0,0
"YZ855",0.00555431907179764,0.0412226859338925,0.00233354170655677,0,0.339424516877516,0.54951535623602,0.0369955726027159,0.0249540075715011
"YZ856",0,0.0166418353938303,0,0,0.293256221898825,0.646291453288782,0.0172943021435719,0.0265161872749912
"YZ857",0,0.0321305040605142,0,0,0.35038353112148,0.595358446464213,0,0.0221275183537929
"YZ888",0,0,0,0,0.165739715372184,0.76193470503838,0.0723255795894359,0
"YZ893",9.48414250028378e-16,0.0455823666036179,0.00159246312117523,0,0.203575525592877,0.729850592798362,0.019399051883967,0
"YZ894",0,0.0340464412692124,0,0,0.22812351537772,0.709299187886034,0.0285308554670335,0
"YZ897",0,0.00186233399414702,0,0,0.220992873224693,0.775905505661706,0.00123928711945118,3.39325944831259e-15
"YZ900",0,0.0337396548222681,0,0,0.180434370508037,0.746020170927303,0.0398058037423915,0
"YZ903",0,0.0101017057755976,0,0,0.178277494031374,0.740808387110441,0.0708124130825875,0
"YZ927",0.0175282198830478,0.0581988288643354,0.0410948189532212,0,0.1934394262846,0.581986352511062,0.105091342061975,0.00266101144175837
"YZ936",0,0.0223689711375575,0,0,0.142796528402857,0.804148232173855,0.0306862682857301,0
"YZ940",3.70194654271093e-16,0.0494501485282735,0.00105223110556814,0,0.22066793820305,0.71620450103736,0.0126251811257479,0
"YZ942",0,0.0346146121121281,0,0,0.247463079747183,0.717922308140689,0,0
"YZ946",0,0.0167756566048922,0,0,0.206963256702372,0.753192443450124,0.0230686432426118,0
"YZ948",0,0.015761442408375,0,0,0.214193147370258,0.732796844139984,0.0372485660813828,0
"YZ949",0,0,0,0,0.0924323968339532,0.871196052002674,0.0363715511633728,0
"YZ957",0,0.0118816927052398,0,0,0.216796961589473,0.715592293496221,0.055729052209066,0
"YZ962",0,0.0490435284962562,0,0,0.0986437450938677,0.849768556317337,0.00254417009253903,0
"YZ964",0,0.000478089690847386,0,0,0.172204570821888,0.755320785858201,0.0719965536290631,0
"YZ980",0,0.0456968358310488,0,0,0.176138239158595,0.748777681738827,0.0293872432715295,0
"YZ983",0,0.0032405076425969,0,0,0.0854381478431877,0.868014157095682,0.0433071874185331,0
"YZ999",0,0.002269742892398,0,0,0.171780991678972,0.810519110247656,0.0154301551809742,0
"probe_mean_signal",0,0,0,0,0.312783667895591,0.687216332104409,0,0
